RAJ2000,DEJ2000,Flux_mJy,comment
134.21775,19.775889000000006,15.3,
154.60475,19.776083,66.3,
126.839542,19.777972,270.5,
166.282917,19.778083,23.2,
132.552208,19.779722,39.9,
156.247375,19.780389000000003,45.3,
161.494292,19.780722,20.3,
132.475417,19.781694,51.8,
145.458875,19.782222,46.6,
127.039333,19.782889,21.2,
170.28325,19.785472,21.8,
135.959792,19.788694,16.3,
128.07775,19.789861,55.7,
147.013542,19.794056,17.2,
173.847667,19.795056,35.6,
142.765,19.797278,23.7,
161.474,19.798806,91.6,
171.441833,19.799222,246.7,
140.89525,19.801944,20.6,
140.159875,19.808222,23.6,
137.618292,19.808972,15.7,
158.042375,19.810333,23.8,
142.172875,19.812194,45.4,
151.15979199999995,19.812639,49.4,
128.000167,19.814861,15.4,
166.3075,19.815722,20.9,
152.404417,19.816389,24.8,
165.14875,19.817444,30.5,
168.947917,19.823528,20.9,
127.242,19.823778,21.8,
145.30025,19.826611,17.6,
130.96125,19.827306,73.7,
158.010042,19.834167,77.8,
129.646375,19.834972,17.9,
170.276667,19.8365,322.7,
130.547292,19.841056,15.2,
154.386625,19.843639000000003,46.3,
153.601833,19.845111,15.4,
149.228875,19.845278,40.9,
153.31841699999995,19.845694,34.7,
149.910333,19.846611,46.1,
133.467917,19.846806,85.5,
157.586625,19.847556,114.7,
144.19354199999995,19.848472,16.4,
163.79825,19.848611,40.3,
144.470958,19.849722,27.3,
128.898458,19.851194,130.8,
139.79554199999998,19.851361,25.7,
155.237208,19.853361,56.6,
154.938,19.856583,246.9,
154.565208,19.860083,55.0,
136.060583,19.8615,19.2,
141.771917,19.863667,37.7,
155.87729199999995,19.865222,97.5,
172.829208,19.867111,37.2,
147.173417,19.867333,23.2,
135.33533300000002,19.868056,531.2,
169.236042,19.868167,302.4,
156.57225,19.868556,68.6,
173.22400000000005,19.86975,27.6,
163.141292,19.8705,17.2,
171.25258300000004,19.87175,15.8,
155.86895800000005,19.873417,30.7,
162.147583,19.875194,29.9,
143.054625,19.875611,26.4,
132.65854199999998,19.879194,16.3,
130.197333,19.880972,17.2,
171.285375,19.881306,33.9,
128.246625,19.881806,34.6,
135.336375,19.886639,31.8,
128.002833,19.888778,200.0,
154.11975,19.889111,40.5,
173.4555,19.892361,53.6,
173.557417,19.892639000000006,16.1,
164.97104199999995,19.893528,37.3,
161.963,19.894167000000003,91.5,
172.009208,19.894472,84.9,
171.480167,19.895583,466.2,
131.638083,19.896083,17.1,
172.32445800000005,19.896389000000006,82.1,
172.211625,19.898861,102.1,
156.94575,19.898889,15.0,
132.781917,19.905139,42.0,
126.848,19.906861,38.1,
149.268667,19.906889000000003,16.0,
140.3445,19.910444,57.9,
125.911333,19.910667,126.1,
139.47591699999998,19.911639,20.2,
159.964042,19.912444,38.1,
135.498542,19.914944,21.8,
172.81366699999995,19.915389,455.8,
162.484042,19.915389,55.4,
166.665583,19.918861,51.1,
156.690375,19.919306,150.9,
147.072333,19.920722,27.2,
155.15004199999996,19.925278,18.9,
167.833708,19.926694,1194.8,
137.206417,19.929222,30.5,
160.708208,19.929361,29.5,
152.839042,19.9305,18.8,
174.948125,19.932917,17.4,
167.007792,19.933722,15.9,
136.18225,19.935528,194.7,
163.377625,19.935778,85.3,
153.54975,19.936528,61.9,
161.950375,19.939389,26.9,
144.46975,19.940889,18.1,
128.002208,19.943806,20.4,
130.34799999999998,19.945806,70.0,
158.072833,19.950194,95.5,
136.29441699999998,19.950278,16.7,
151.680375,19.95275,32.1,
134.59004199999998,19.9555,17.0,
158.056125,19.962639000000006,50.1,
133.991833,19.968417,15.2,
125.564083,19.969528,26.2,
131.433,19.970278,21.6,
137.889625,19.970639,334.0,
174.226042,19.972056,18.6,
131.823833,19.978639,40.6,
160.721,19.982556,47.6,
138.490625,19.983417000000006,29.8,
131.716125,19.983417000000006,49.0,
129.481458,19.987861,19.8,
140.533375,19.989611,21.7,
130.418875,19.990194,19.0,
127.082083,19.990639,22.3,
149.582625,19.991917,128.0,
161.775417,19.991944,25.9,
147.246375,19.993972,63.3,
139.144375,19.997861,47.8,
159.172458,19.998167,16.6,
129.32804199999998,19.998889,168.9,
144.494417,19.999,22.4,
145.840792,20.000944,43.5,
148.16675,20.001222,15.9,
149.1445,20.002444,22.9,
132.104458,20.003306,54.7,
141.882583,20.00375,30.5,
161.344083,20.00375,32.4,
160.392625,20.006,28.4,
159.288042,20.007139,41.1,
166.387917,20.007833,29.8,
157.15020800000005,20.009111,63.6,
165.562792,20.009278,169.1,
166.65475,20.012833,15.1,
170.007583,20.01925,38.9,
143.407833,20.022833,17.5,
136.718958,20.0295,26.8,
129.79525,20.035556,138.5,
146.265417,20.037361,23.6,
129.268667,20.038667,26.4,
165.289625,20.040361,27.3,
152.288333,20.040972,18.0,
149.176083,20.043694,50.4,
132.561917,20.044944,23.2,
137.08433300000002,20.045806,24.2,
170.86654199999995,20.046222,21.0,
167.487583,20.048861,65.7,
157.437958,20.055111,16.5,
167.50483300000005,20.056194,28.0,
150.1685,20.059694,161.3,
146.480917,20.063,60.2,
173.941417,20.065444,80.4,
126.652417,20.066278,29.4,
168.516625,20.068028,143.8,
160.3365,20.069278,22.2,
127.505083,20.070417000000006,169.5,
133.261458,20.072667000000006,128.6,
165.516167,20.074806,78.3,
166.915125,20.078194,57.1,
172.56716699999996,20.079667,19.4,
125.163167,20.079944,17.9,
168.50575,20.082222,15.8,
158.93520800000005,20.082889,16.7,
171.478958,20.08475,191.2,
142.275458,20.087611,16.3,
169.762417,20.088889,32.3,
162.5965,20.091667,49.0,
143.567,20.093639000000003,23.1,
148.217375,20.097722,31.8,
136.833958,20.097917,19.8,
171.494792,20.098556,688.2,
154.667417,20.100111,74.5,
146.685667,20.100556,33.2,
147.822625,20.104944,29.4,
143.296375,20.105083,32.2,
169.725667,20.107556,38.1,
173.739083,20.108889,26.4,
145.575083,20.110861,29.5,
146.3585,20.116028,16.3,
130.323833,20.116667,15.8,
154.960125,20.117139,22.0,
142.973875,20.120444,15.5,
155.49408300000005,20.1215,39.7,
134.470417,20.1225,16.5,
171.513583,20.124833,40.3,
149.463542,20.124944,25.0,
172.343042,20.126139,22.6,
171.253042,20.127,21.0,
169.93029199999995,20.132222,28.0,
162.597792,20.132417,19.8,
130.309042,20.13525,15.0,
149.898083,20.137361,18.9,
165.458917,20.137611,29.3,
130.766,20.140278,16.2,
127.274,20.141944,25.7,
168.11166699999995,20.145139,34.4,
167.598667,20.151,50.4,
138.350875,20.151861,368.1,
145.40870800000005,20.154778,138.5,
153.736375,20.156333,53.9,
125.65025,20.157,32.9,
147.734958,20.157583,17.7,
146.562833,20.159056,24.8,
152.72733300000004,20.160056,30.6,
141.744833,20.16025,21.8,
142.134083,20.161222,76.5,
136.955667,20.163194,135.6,
168.663208,20.163778,34.3,
127.378042,20.166444,25.8,
163.216042,20.166556,37.2,
168.73675,20.167111,255.0,
170.429333,20.16975,57.9,
157.25466699999996,20.169972,33.2,
159.00825,20.170944,52.9,
140.551417,20.171472,33.5,
152.627542,20.17175,67.1,
136.847625,20.174194,137.4,
166.796417,20.174722,34.6,
174.54804199999995,20.178639,21.7,
145.889167,20.178861,24.5,
131.481583,20.181944,22.1,
128.777458,20.182222,73.5,
125.631417,20.1825,77.6,
132.889042,20.183056,54.6,
161.138417,20.183889,16.2,
160.262292,20.183917,65.1,
137.000417,20.185722,18.2,
141.014083,20.186278,18.4,
145.795917,20.190028,62.6,
154.42075,20.191222,33.5,
153.94483300000005,20.195111,24.6,
170.681667,20.196361,15.3,
173.15375,20.196972,30.7,
166.139708,20.198028,34.9,
155.093,20.198333,22.6,
159.029583,20.198333,52.9,
137.666792,20.202917000000006,18.8,
169.62616699999995,20.203444,20.9,
174.503125,20.206611,64.3,
160.654208,20.207083,20.4,
140.25354199999998,20.209556,15.1,
149.661708,20.2115,18.5,
163.213417,20.211667,20.2,
141.391042,20.212639000000006,19.8,
142.996875,20.212833,30.9,
151.888958,20.22075,15.3,
128.338583,20.222139,61.4,
129.02404199999998,20.227944,36.9,
149.119583,20.231028,30.5,
162.110208,20.234333,33.6,
150.46758300000005,20.2345,26.3,
136.952667,20.235333,20.4,
169.276042,20.235528,102.7,
127.33975,20.235694,38.1,
141.526083,20.23575,15.8,
130.63958300000002,20.240611,115.5,
145.88204199999996,20.243194,93.8,
129.451208,20.247056,33.9,
174.20375,20.249583,20.4,
161.299042,20.250556,16.6,
147.907667,20.25275,51.6,
136.541208,20.2575,91.5,
145.323667,20.258861,32.1,
173.81599999999997,20.261778,37.6,
145.129625,20.262222,21.7,
142.662375,20.263333,126.5,
142.99516699999995,20.264806,23.5,
161.782,20.266583,18.2,
150.856542,20.270722,16.3,
163.511417,20.276278,38.6,
141.0685,20.278194,45.1,
169.702125,20.278944,17.9,
161.07816699999995,20.279389,21.4,
170.9585,20.282083,102.2,
148.26791699999995,20.282861,15.4,
163.379208,20.286139,65.7,
132.120875,20.286361,16.6,
163.531958,20.28675,22.1,
174.19370800000004,20.287389,51.5,
126.076167,20.289194,22.5,
172.412583,20.291306,23.0,
129.4885,20.291694,20.4,
163.75591699999995,20.293778,122.0,
159.316417,20.2985,19.9,
155.930625,20.303806,123.4,
164.087958,20.303889,108.0,
165.922875,20.304528,25.9,
125.54625,20.304861,20.0,
172.664167,20.306,52.8,
127.692042,20.307444,20.4,
149.656083,20.308056,18.2,
162.279583,20.308667,17.6,
174.717292,20.312806,19.8,
140.787792,20.313556,58.1,
142.360625,20.314111,27.3,
174.461292,20.315694,26.3,
148.777125,20.316611,34.7,
134.550333,20.325611,89.4,
158.494708,20.327778,16.8,
142.71758300000005,20.329778,121.2,
167.56729199999995,20.334111,63.9,
141.236042,20.334583,15.0,
170.21141699999995,20.334944,21.1,
153.3265,20.338,78.3,
162.451333,20.339472,279.8,
152.307625,20.340528,49.8,
165.46975,20.341944,168.4,
159.256458,20.342361,37.9,
137.813917,20.343833,19.8,
165.27866699999996,20.345972,114.1,
158.791792,20.348306,55.2,
147.477375,20.348861,17.3,
138.098125,20.351611,32.9,
128.028583,20.353889,22.7,
146.854375,20.354167,54.8,
125.033917,20.357694,54.4,
173.190875,20.359861,254.3,
171.130333,20.362333,18.1,
149.0165,20.364444,29.9,
139.798583,20.365778,83.9,
151.570292,20.370917,44.3,
125.330875,20.373528,25.4,
154.865042,20.376028,34.8,
145.005,20.379056,15.8,
128.366125,20.379167,30.8,
137.82525,20.381694,29.8,
164.56366699999995,20.383111,486.5,
136.891458,20.383583,58.7,
171.72299999999996,20.38375,28.6,
171.0595,20.3845,15.1,
172.298708,20.38825,253.7,
131.698208,20.390028,66.7,
139.087625,20.390611,19.0,
161.34729199999995,20.391028,33.4,
160.99725,20.3955,29.2,
154.735125,20.396222,33.2,
141.45191699999995,20.399167,27.9,
171.765083,20.400028,15.3,
160.20425,20.400167,16.5,
172.6985,20.403889000000003,89.4,
172.108625,20.40475,34.6,
135.395542,20.406833,83.8,
137.19375,20.410139,240.3,
131.700292,20.411111,69.7,
146.491958,20.412,40.5,
157.553375,20.417111,16.8,
147.225292,20.417639,55.7,
173.464333,20.421444,21.1,
140.753042,20.421611,25.1,
161.364292,20.426639,18.9,
143.82333300000005,20.429611,94.6,
133.476417,20.431167,126.3,
167.336125,20.434917,170.8,
162.10316699999996,20.438778,146.1,
145.458292,20.441417,35.5,
156.729875,20.4435,15.9,
139.133792,20.445278,54.0,
135.770542,20.447278,22.1,
139.68975,20.448833,56.8,
143.970667,20.450222,40.4,
162.75591699999995,20.455639,104.9,
126.132667,20.457667,48.6,
150.48525,20.461444,22.7,
140.179583,20.462056,22.4,
129.389917,20.462306,30.3,
150.18508300000005,20.462417,21.6,
174.756708,20.4635,41.1,
127.41825,20.465639000000003,43.5,
152.092792,20.466528,20.4,
145.9505,20.46925,107.2,
127.549,20.470333,23.2,
126.305042,20.472639,18.4,
148.222667,20.473861,46.8,
153.781583,20.474694,24.2,
146.518125,20.47575,23.3,
125.960833,20.475806,41.3,
152.09925,20.477667,19.5,
150.815667,20.477972,22.2,
136.355458,20.479222,27.1,
128.002625,20.480417000000006,43.8,
153.002208,20.480833,97.2,
167.266167,20.482694,96.6,
132.003458,20.484917000000006,19.0,
151.100292,20.489417,343.5,
136.304875,20.497306,216.1,
136.222042,20.501361,35.9,
170.12725,20.501444,21.4,
167.011833,20.506389,47.1,
126.487917,20.506667,38.5,
157.409167,20.510333,28.1,
135.526833,20.510389,67.9,
133.778375,20.515028,20.1,
172.045792,20.519028,19.7,
160.412875,20.521306,39.7,
142.328542,20.523528,34.0,
161.701292,20.524278,38.0,
148.855583,20.526917,20.6,
144.340667,20.527639,36.1,
143.172792,20.529111,51.3,
142.01904199999996,20.529444,41.1,
156.138833,20.53175,30.9,
170.733708,20.531833,28.3,
139.654458,20.536028,23.4,
138.939333,20.541306,26.4,
141.61875,20.541583,21.4,
167.74533300000004,20.542694,29.7,
159.045208,20.543306,24.3,
128.477417,20.544583,43.5,
145.823042,20.546194,46.7,
133.217042,20.550833,31.8,
134.83654199999998,20.551806,15.0,
162.658167,20.552333,59.0,
145.84575,20.558972,15.4,
174.5845,20.560278,26.7,
151.887917,20.566444,96.4,
165.325167,20.567972,44.3,
164.216042,20.568861,45.6,
163.837917,20.570111,15.0,
139.0185,20.575056,118.3,
165.080667,20.57675,60.4,
159.595292,20.577222,17.1,
174.014875,20.5805,58.5,
142.63775,20.581306,16.0,
170.794875,20.582972,17.6,
147.732792,20.583833,35.9,
156.648,20.584333,15.9,
148.551583,20.588528,92.3,
156.545,20.589361,15.4,
173.06620800000005,20.592194,47.2,
159.676958,20.594778,282.3,
148.471,20.595556,33.5,
139.857375,20.598306,35.0,
130.978958,20.599194,25.8,
173.10475,20.601694,34.7,
171.635083,20.607083,16.0,
168.635375,20.611056,24.9,
149.349167,20.611861,23.7,
154.06241699999995,20.612444,56.5,
143.953917,20.613028,32.1,
126.713042,20.614028,179.4,
135.054875,20.614861,24.0,
135.370083,20.616111,205.0,
170.12675,20.6165,85.3,
158.671167,20.616556,21.8,
125.970417,20.617111,474.6,
137.18425,20.624167,18.4,
145.225875,20.625444,54.9,
136.266292,20.6255,77.2,
136.838833,20.627806,30.2,
172.98433300000005,20.628,26.1,
154.185,20.629583,726.8,
157.792625,20.631139,27.8,
155.21879199999995,20.636139,21.6,
141.574958,20.637278,210.4,
127.922667,20.637833,16.4,
148.542,20.637944,15.0,
127.870792,20.639972,19.6,
150.173917,20.640917,18.0,
173.6205,20.641306,21.3,
167.374583,20.642111,16.8,
130.9335,20.644,17.6,
150.864083,20.644833,22.5,
169.484,20.645889,33.1,
139.002625,20.646194,46.1,
160.370083,20.646222,16.0,
137.59575,20.646972,43.4,
162.441583,20.652194,264.2,
154.154292,20.653194,25.4,
160.642375,20.6545,70.9,
174.709,20.654833,81.7,
144.7675,20.655667,26.7,
169.46425,20.656222,85.3,
156.241875,20.657306,19.1,
137.716208,20.658861,37.1,
144.748208,20.659861,38.0,
154.173125,20.660778,36.7,
130.913625,20.661333,16.3,
164.08783300000005,20.663306,18.4,
165.90379199999995,20.665028,254.0,
153.551875,20.667722,42.0,
158.076583,20.667944,36.4,
125.859542,20.669028,18.5,
170.801917,20.669833,24.0,
150.95808300000004,20.670083,57.6,
169.86325,20.670389,33.2,
127.143167,20.670444,113.1,
174.722792,20.672417000000006,152.0,
173.789292,20.675111,21.5,
127.869083,20.681083,16.9,
145.05420800000005,20.681278,28.5,
137.585958,20.686,104.8,
172.898375,20.689083,18.1,
137.124583,20.691667,35.2,
153.42475,20.696528,82.8,
133.300333,20.699028,28.0,
168.87745800000005,20.701028,104.5,
126.389,20.701528,33.0,
140.902333,20.704944,85.2,
142.451833,20.705806,28.7,
152.13225,20.708833,58.8,
142.09254199999995,20.709556,15.3,
139.331208,20.714722,20.7,
131.12966699999998,20.721667,317.0,
158.87075,20.721667,31.5,
145.308375,20.721694,28.3,
146.205792,20.724444,29.6,
142.142375,20.724972,16.4,
170.948042,20.727,32.1,
162.728042,20.727944,22.5,
160.538833,20.728972,37.3,
140.452208,20.730444,33.2,
130.8375,20.73225,23.1,
130.637667,20.734389,80.4,
147.301583,20.736167,138.5,
135.6455,20.736278,131.5,
151.967125,20.736639,15.7,
147.78675,20.737,15.5,
157.7505,20.744417,28.6,
166.47125,20.7465,22.0,
163.726333,20.746667,15.4,
130.58308300000002,20.749361,20.7,
135.609875,20.749417,54.2,
160.616042,20.750694,45.5,
134.47825,20.753694,49.0,
167.576,20.75525,28.7,
150.787917,20.755417,45.6,
135.59175,20.757028,22.8,
149.369875,20.757889,18.5,
141.150125,20.759417000000006,16.4,
169.427875,20.761083,25.8,
172.596292,20.763,30.3,
166.379125,20.763194,48.6,
164.61,20.764806,35.0,
159.59725,20.765,21.2,
159.859917,20.767889,68.3,
131.57095800000002,20.774917,218.1,
132.19245800000002,20.776722,15.8,
160.35316699999996,20.777111,15.6,
144.142333,20.780417,17.7,
126.757833,20.781111,16.4,
163.57204199999995,20.783889,27.2,
166.677667,20.78475,31.1,
150.181625,20.786111,55.3,
133.00966699999998,20.787,26.8,
164.955083,20.787194,16.2,
125.607208,20.788694,60.5,
142.655417,20.790528,20.9,
154.821625,20.791639,17.9,
165.844042,20.791917,148.9,
172.211375,20.796667000000006,20.5,
148.981292,20.801139000000006,18.5,
151.030292,20.802139,51.3,
164.519875,20.803611,39.5,
128.086167,20.804167,15.8,
168.769083,20.805028,20.9,
160.291375,20.807306,34.9,
164.646917,20.807583,28.0,
143.811792,20.808139,42.1,
137.674083,20.808139,34.0,
161.39558300000004,20.808833,73.4,
165.841375,20.809167,104.4,
166.14075,20.813167,152.5,
144.762375,20.815111,16.4,
136.375,20.815167,109.1,
148.61070800000005,20.815583,88.4,
134.337208,20.815694,88.0,
125.783542,20.826361,38.0,
153.276625,20.827861,58.8,
169.30375,20.83025,29.9,
162.159708,20.830528,16.6,
146.866083,20.83375,77.9,
137.1195,20.837361,31.0,
156.70600000000005,20.844694,80.7,
147.251542,20.84575,20.5,
135.61195800000002,20.846028,58.6,
169.36879199999996,20.847028,16.0,
160.989,20.848889,56.2,
157.962083,20.850083,29.3,
169.719542,20.852722,205.9,
169.893333,20.859611,176.7,
135.27404199999998,20.859722,18.3,
162.79525,20.861389000000006,23.2,
142.740958,20.865194,44.5,
136.309833,20.870333,196.7,
166.359042,20.8715,985.6,
149.202792,20.87475,24.3,
155.861083,20.874944,23.9,
171.294125,20.878222,22.9,
160.30420800000005,20.878778,23.4,
173.780417,20.883722,349.0,
137.826708,20.891361,61.4,
128.899167,20.891694,73.5,
166.4485,20.893444,27.8,
137.219542,20.898000000000003,25.8,
148.776208,20.898333,36.9,
149.669625,20.899361,116.2,
145.68825,20.903722,78.3,
165.357875,20.905694,290.5,
145.19875,20.907972,19.0,
131.578458,20.912611,18.0,
158.928708,20.912944,22.5,
126.094958,20.916194,41.0,
147.080167,20.918583,17.8,
161.083375,20.920194,48.7,
167.844833,20.920806,146.8,
157.952625,20.920944,17.5,
138.304167,20.923611,21.8,
149.549417,20.925889,107.3,
138.231542,20.928278,78.7,
130.599208,20.928722,52.4,
144.854167,20.929472,26.3,
148.160083,20.931306,15.8,
151.828125,20.93275,83.6,
135.96375,20.934972,30.6,
138.786583,20.935667,314.9,
148.975083,20.935944,31.4,
172.432375,20.937528,100.5,
140.782125,20.938528,69.0,
159.93379199999995,20.939806,47.9,
141.315208,20.939861,20.6,
132.748875,20.948056,33.4,
168.33700000000005,20.949972,35.8,
126.133417,20.950444,83.9,
150.812917,20.952306,75.9,
158.388792,20.953361,31.9,
169.672625,20.953806,30.2,
164.912625,20.956194,120.1,
153.032667,20.956306,111.9,
139.33308300000002,20.957083,22.5,
134.515375,20.959861,29.7,
134.16583300000002,20.962306,205.0,
172.395125,20.963639,15.5,
131.8905,20.965389,43.7,
